id,issue,page,type,title,author,content,asset_ref
garden-gate:171:p016:text:01,171,16,text,3 Steps to Perfect Hayracks,Tera Boeuf,"The biggest secret to Tera’s hayrack planter success is in the planting method. If you’ve ever wondered how to keep the soil in or how to get plants to trail the way you want them to, here are Tera’s steps for planting the perfect hayrack. Line the planter with a coco liner or sphagnum moss and bird netting, then fill it with potting mix and let it settle. Leave some room at the top of the planter before you start adding plants.",
garden-gate:171:p016:image:01,171,16,image,3 Steps to Perfect Hayracks,Tera Boeuf,"Diagram and supporting images showing the coco liner, sphagnum liner and planting-pocket setup for hayracks.",
garden-gate:171:p017:text:01,171,17,text,3 Steps to Perfect Hayracks: Prepare the front,Tera Boeuf,"Prepare the front of the hayrack with planting pockets so the planter itself nearly disappears. If you’re using a coco liner, use kitchen shears to cut a slit one shear length long at the top of every gap in the hayrack. Then toward the bottom of that cut, make another shorter angled cut to create a notch for each plant’s stem. In sphagnum, snip a hole in the bird netting and spread a space in the sphagnum to insert the plant’s rootball. Good plants for this front-row treatment include trailing petunias, ivy geraniums, impatiens, tuberous begonias and vining foliage plants such as vinca and creeping Jenny.",
garden-gate:171:p017:text:02,171,17,text,3 Steps to Perfect Hayracks: Rinse & plant,Tera Boeuf,"Tera likes to wash the potting mix from the roots of plants she tucks into the front of the hayrack. This makes it easier to fit the plants into the small slits or holes and lets her pack more of them into a small space. If you’re using 4-inch pots, slip in one plant per slit or hole; if you’re using multipacks, you can squeeze a couple of plants into each hole. Once the front has been planted, add plants to the middle and back, fill in around them with potting mix and water thoroughly to settle the mix around the roots.",
garden-gate:171:p017:image:01,171,17,image,3 Steps to Perfect Hayracks,,Step-by-step planting photo showing roots being rinsed and inserted into the hayrack front pockets.,
garden-gate:171:p018:text:01,171,18,text,Reasons to Get the Blues,Jennifer Howell,"Blue is such a versatile garden color: dark blues tend to recede into the background, adding the illusion of space in a small garden. Its serene, calming vibe is perfect for a garden where you want to relax. Or plant blue flowers with complementary colors like orange or yellow to create energy and excitement. Pair blue and white for sharp, cool contrast. And you can add blue flowers to pastel plantings so they become more vibrant.",
garden-gate:171:p018:text:02,171,18,text,Reasons to Get the Blues,Jennifer Howell,"In addition to all the visual reasons to use blue in your garden, one of the best perks is that pollinators love them. Bees are especially attracted to blue, and many butterflies and hummingbirds like blue blossoms almost as much as their traditional red favorites. And fortunately, there’s a blue flower for every season, from early spring to late fall, so you can draw these vital pollinating visitors to your garden for months. In this collection of beautiful blue flowers, there’s sure to be a few that will make you happy to get the blues.",
garden-gate:171:p018:text:03,171,18,text,‘Nikko Blue’ bigleaf hydrangea,,"Hydrangea macrophylla ‘Nikko Blue’ produces some of the most intense blue blooms of all bigleaf hydrangeas, but soil type is critical. Bigleaf hydrangeas can be pink in color if the soil is alkaline, but will be blue in response to aluminum in acid soil. Do a soil test to determine your soil’s pH, and if it is higher than 5.5, add 1 Tbsp. aluminum sulfate to a gallon of water and water the hydrangea once a month starting in early spring to promote blue blooms.",
garden-gate:171:p018:text:04,171,18,text,‘Nikko Blue’ bigleaf hydrangea,,"This hydrangea rarely needs pruning: just cut out dead branches when you see them. Since it blooms on old wood, or buds produced the previous year, only trim this shrub immediately after flowers fade if you need to control its size or shape so you don’t accidentally cut off next year’s flower buds. ‘Nikko Blue’ has mophead flower clusters that are blue in acid soil or pink in alkaline soil in midsummer to fall; grows in full sun to part shade, moist, well-drained acid soil; reaches 4 to 6 feet tall and wide; and is cold hardy in USDA zones 6 to 9.",
garden-gate:171:p019:image:01,171,19,image,Reasons to Get the Blues,,Large blue hydrangea garden photo used to open the blues feature.,
garden-gate:171:p019:text:01,171,19,text,Good to Know,,"Most bigleaf hydrangeas, including ‘Nikko Blue’, bloom on buds formed the previous year. In zones 4 and 5, cold winters often damage the flower buds, so plants won’t bloom. However, Endless Summer® hydrangea blooms on old and new growth, so it is more likely to produce flowers in cold areas.",
garden-gate:171:p019:image:02,171,19,image,Reasons to Get the Blues,,Blue hydrangea border photo showing a mass planting of bigleaf hydrangeas in bloom.,
garden-gate:171:p020:text:01,171,20,text,Laguna® Sky Blue lobelia,,"Lobelia erinus ‘Laguna Sky Blue’ is the perfect complement to tame a mixed planting of boisterous, vivid annuals. It trails like a waterfall over the edge of a container and can also be planted as a ground cover. Though more heat-tolerant than other lobelia cultivars, blooming will slow when night temperatures are over 70 degrees F. Shear plants back by a third, especially if they are getting leggy in the heat of summer. They’ll fill out when temps cool a bit and continue to bloom until frost.",
garden-gate:171:p020:text:02,171,20,text,Striped squill,,"Puschkinia scilloides var. libenotica is one of the first spring bulbs to bloom, with petite spikes of star-shaped flowers rising above clusters of strappy foliage. Each of the pale blue, almost white petals sports a dark blue stripe down the middle. Striped squill naturalizes easily, spreading by bulblets and by seed, so it is ideal to create a carpet of pastel color in early spring between newly emerging perennials and under deciduous shrubs.",
garden-gate:171:p020:image:01,171,20,image,Best Blue Flowers,,Container photo and bulb close-up for Laguna Sky Blue lobelia and striped squill.,
garden-gate:171:p021:text:01,171,21,text,Broad-leaved grape hyacinth,,"Muscari latifolium gives you two blues for the price of one. Each bloom spike is covered with dozens of tiny, beadlike flowers; those at the top half are a light sky blue while the lower half are deep violet-blue. This grape hyacinth grows just a single broad leaf that curls around the bloom as it emerges. Foliage dies back in early summer, usually later than other spring bulbs. Broad-leaved grape hyacinth multiplies by bulblets and seed, so it naturalizes easily in a perennial bed or the lawn.",
garden-gate:171:p021:image:01,171,21,image,Best Blue Flowers,,Close-up photo of broad-leaved grape hyacinth with two-toned blue flower spikes.,
garden-gate:171:p022:text:01,171,22,text,‘Blue Jacket’ hyacinth,,"Hyacinthus orientalis ‘Blue Jacket’ provides a rich royal blue color that looks great in a mass planting or in combination with yellows, pinks or reds of other early spring-flowering shrubs and bulbs. Deer- and rabbit-resistant hyacinths are a good answer for gardeners with hungry wildlife because their strong, sweet scent helps repel animals that nibble on foliage or flowers of other spring bloomers. ‘Blue Jacket’ hyacinths make long-lasting cut flowers, filling up the room with their powerful fragrance, and they also make super candidates for forcing indoors in the winter over water, stones or in soil.",
garden-gate:171:p022:image:01,171,22,image,Best Blue Flowers,,Hyacinth close-up showing the royal blue blooms of 'Blue Jacket'.,
garden-gate:171:p024:text:01,171,24,text,Blue pimpernel,,"Anagallis monellii is native to the Mediterranean region and is one of the few true blue flowers. Its brilliant royal blue petals are enhanced by a vibrant hot pink eye that almost glows, punctuated by bright yellow anthers. Blue pimpernel is low-growing and spreads quickly, perfect for hanging baskets, windowboxes and containers as well as rock gardens. It is drought tolerant but will bloom more consistently with regular moisture and full sun.",
garden-gate:171:p024:text:02,171,24,text,‘Crystal Blue’ salvia,,"Salvia nemorosa ‘Crystal Blue’ stands apart with loads of sky blue blooms in spring to early summer. Pollinators and hummingbirds flock to the pastel spikes, but deer and rabbits will not be nearly as impressed. To extend the bloom time, deadhead the first flower stalks as they fade by cutting back to the next set of leaves where you can see secondary buds forming. In midsummer when blooms are spent and the plant is starting to flop, cut stems back to the base of the plant.",
garden-gate:171:p024:image:01,171,24,image,Best Blue Flowers,,Blue pimpernel container photo showing the royal blue blooms with a pink eye.,
garden-gate:171:p024:image:02,171,24,image,Best Blue Flowers,,Sky-blue salvia photo used with the 'Crystal Blue' profile.,
garden-gate:171:p026:text:01,171,26,text,Arkansas bluestar,,"Amsonia hubrichtii shines in late spring with clouds of pale blue flower clusters, and in autumn its light green feathery foliage transforms to a glorious golden yellow that lights up the border. Arkansas bluestar loves the sun and tolerates dry soil. In too much shade, it can get leggy, but even in full sun it is a good idea to shear the plant back by a third right after flowers fade. This keeps the plant full and compact, but also prevents it from setting seed.",
garden-gate:171:p026:text:02,171,26,text,‘Aurora Blue’ delphinium,,"Delphinium elatum ‘Aurora Blue’ mimics the brilliant blue of the sky and stands tall above many other perennials in the border. Bloom stalks can reach up to 4 feet. Plant it in a protected spot to prevent wind from toppling its floral towers. Despite its sturdy stems, it may need staking to keep the blooms upright. Once blooming is finished, cut flower stalks back to the base of the plant.",
garden-gate:171:p026:image:01,171,26,image,Best Blue Flowers,,Arkansas bluestar border photo with pale blue blooms and yellow fall foliage.,
garden-gate:171:p026:image:02,171,26,image,Best Blue Flowers,,Delphinium photo showing tall blue flower spikes with white centers.,
garden-gate:171:p028:text:01,171,28,text,‘Rooguchi’ clematis,,"Clematis hybrid ‘Rooguchi’ is not your typical open-flowered clematis. Instead, it is covered by an endless number of sweet, indigo blue to purple bell-shaped flowers that dangle from near-black stems. It will bloom all summer with no need to deadhead. Unlike other clematis, ‘Rooguchi’ doesn’t climb vertically; rather, it clambers over and through other plants. Since it blooms on new wood, you can cut all stems off 2 to 6 inches from the ground in late winter or early spring.",
garden-gate:171:p028:image:01,171,28,image,Best Blue Flowers,,Photo of 'Rooguchi' clematis with indigo bell-shaped flowers draping over foliage.,
garden-gate:171:p030:text:01,171,30,text,‘Blue Horizon’ floss flower,,"Ageratum houstonianum ‘Blue Horizon’ lends subtle color and interesting texture that blends into any landscape. Powder blue-lavender tassel-like blossoms clustered atop long, sturdy stems make great cut flowers for bouquets. If you can’t find starter plants, try starting it indoors from seed 6 to 8 weeks before your last frost date. Though it will tolerate part shade, you’ll have better blooms on sturdier stems in full sun.",
garden-gate:171:p030:image:01,171,30,image,Best Blue Flowers,,Photo of 'Blue Horizon' floss flower showing fluffy pale blue-lavender flower clusters.,
garden-gate:171:p031:text:01,171,31,text,‘Galaxy Blue’ lily of the Nile,,"Agapanthus hybrid ‘Galaxy Blue’ is hardy to USDA zone 6 and will die back to the ground in the colder regions of its range. A protective layer of straw mulch helps it survive freezing winter temps until it emerges again in spring. Globes of star-shaped, cobalt-blue flowers rise on long stems from a cluster of strappy basal leaves. It is a reliable rebloomer, so you’ll have flowers well into fall, longer than other hybrids.",
garden-gate:171:p031:text:02,171,31,text,‘Victoria’ California lilac,,"Ceanothus hybrid ‘Victoria’ California lilac is an evergreen West Coast native that peaks in late spring with an impressive show of cobalt-blue flower clusters. Bees, butterflies and hummingbirds all flock to the scented blooms, but deer will leave it alone. It really does thrive on dry soil and neglect—you don’t need to prune or deadhead, but a quick trim after flowers fade will keep the plant tidy and shaped.",
garden-gate:171:p031:image:01,171,31,image,Best Blue Flowers,,Photo of 'Galaxy Blue' lily of the Nile showing cobalt-blue blooms over strappy leaves.,
garden-gate:171:p031:image:02,171,31,image,Best Blue Flowers,,Photo of 'Victoria' California lilac with cobalt-blue flower clusters.,
garden-gate:171:p032:text:01,171,32,text,This or That: Hollyhock vs. Rose of Sharon,,"Hollyhocks are a mainstay of traditional cottage gardens and can reach 5 to 8 feet tall, with heart-shaped leaves and flowers that open from the bottom to the top of the stem. They need full sun and good drainage, and newer cultivars have been bred to bloom in year one and return for several seasons. Rust can be an issue, so space plants for air flow, water at the soil line and remove spent plants in fall.",
garden-gate:171:p032:image:01,171,32,image,This or That: Hollyhock vs. Rose of Sharon,,Illustrated hollyhock comparison graphic and cultivar photos from the left-hand page.,
garden-gate:171:p033:text:01,171,33,text,This or That: Hollyhock vs. Rose of Sharon,,"Rose of Sharon, Hibiscus syriacus, steps in when spring-blooming shrubs fade. It usually blooms from early summer into autumn and is an upright, 3- to 12-foot-tall deciduous shrub. Compact cultivars make good subjects for containers, larger varieties can serve as a summer privacy hedge, and a single shrub works well as an accent in a mixed border. It grows in full sun to part shade and should be pruned in early spring if needed because flower buds form on new growth.",
garden-gate:171:p033:image:01,171,33,image,This or That: Hollyhock vs. Rose of Sharon,,Illustrated rose of Sharon comparison graphic and cultivar photos from the right-hand page.,
garden-gate:171:p034:text:01,171,34,text,Asiatic Lilies,,"Summer borders get a whole new look when you grow the big trumpet-shaped, and often brightly colored, blooms of Asiatic lilies. Sitting on tall upright stems, they’re a sure way to grab attention early to midsummer. They bloom earlier than other groups of lilies and multiply faster too. Though each bulb produces just one stem, there are two to four buds on each one or more depending on the variety, creating a flower show that can last up to a month.",
garden-gate:171:p034:text:02,171,34,text,Asiatic Lilies,,"Grow bold-colored Asiatic lilies, such as ‘Forever Susan’ or ‘Heart Strings’, next to the patio to set a tropical and energetic mood that’s perfect for entertaining. Or try soft-toned ‘Easy Vanilla’ to create a relaxing vibe near a seating area. While most varieties have the traditional trumpet-shaped bloom that faces up or out, some varieties have more downward-facing flowers with unique backward curling, or recurved, petals.",
garden-gate:171:p034:text:03,171,34,text,Choose the Right Size,,"Most Asiatic lilies reach 3 to 4 feet tall. Grow them midborder to help bridge the gap between taller and smaller perennial companions. ‘Lollypop’, in the photo at right, is a bit smaller, 2 to 3 feet tall, so it’s more at home near the front. Pint-sized ‘Orange Pixie’ is even smaller, at just 12 to 18 inches tall, making it a bright addition to the garden’s edge or a full-sun container.",
garden-gate:171:p034:text:04,171,34,text,Choose the Right Size,,"At the other end of the spectrum, you’ll find some that grow up to 6 feet tall. Don’t think you have to relegate these beauties to the back of the border. Although ‘Karen North’ deserves a spot where you can enjoy its light fragrance, keep it away from high-traffic spots where its pollen can stain clothes. To prevent this, grow the lilies farther back from the path or choose varieties with upward-facing blooms.",
garden-gate:171:p034:text:05,171,34,text,Asiatic lily,,"Asiatic lily, Lilium spp. and hybrids, is a perennial bulb with pink, white, red, peach, orange, purple or yellow trumpet-shaped blooms in early to midsummer. It grows in full sun to part shade and well-drained soil, has no serious pest issues, reaches 12 to 72 inches tall and 9 to 12 inches wide, and is cold hardy in USDA zones 3 to 9.",
garden-gate:171:p034:text:06,171,34,text,Asiatic Lilies: ‘Lollypop’,,‘Lollypop’ has sturdy stems that don’t need staking. Each one is topped with three to four buds for a long-lasting show.,
garden-gate:171:p034:image:01,171,34,image,Asiatic lily,,Botanical-style illustration of the Asiatic lily ‘Matrix’ used with the plant profile for Lilium spp. and hybrids.,
garden-gate:171:p035:image:01,171,35,image,Asiatic Lilies,,"Full-page border photo of pale yellow and pink Asiatic lilies growing along a garden path, with yellow companion flowers and dark foliage nearby.",
garden-gate:171:p036:text:01,171,36,text,Try These Asiatic Lilies,,"Asiatic lilies are usually the result of complex crosses of several species and other hybrids. They’ve been bred for cut flower production for years, which is why you see so many varieties that have up- or outward-facing blooms at garden centers. Some online nurseries have a broader selection with more flower shapes; the photos here are just the beginning of what you’ll find. Be sure to check in with your local lily society too. Many have annual sales where you can find unusual varieties.",
garden-gate:171:p036:text:02,171,36,text,Try These Asiatic Lilies,,These summer-blooming beauties are cold hardy in USDA zones 3 to 8 and do best in full sun to part shade and well-drained soil.,
garden-gate:171:p036:text:03,171,36,text,‘Iowa Rose’ Asiatic lily,,‘Iowa Rose’ is a Lilium hybrid with outward- to downward-facing rusty rose-pink blooms with a blush of yellow near the center. It grows 36 to 48 inches tall and 9 to 12 inches wide.,
garden-gate:171:p036:text:04,171,36,text,‘Orange Pixie’ Asiatic lily,,‘Orange Pixie’ is a Lilium hybrid with upward-facing bright orange blooms. It grows 12 to 18 inches tall and 9 to 12 inches wide.,
garden-gate:171:p036:text:05,171,36,text,‘Karen North’ Asiatic lily,,‘Karen North’ is a Lilium hybrid with downward-facing orange blooms with deep purple speckles and recurved petals. It has a light fragrance and grows 48 to 72 inches tall and 9 to 12 inches wide.,
garden-gate:171:p036:text:06,171,36,text,‘Graffiti’ Asiatic lily,,‘Graffiti’ is a Lilium hybrid with upward-facing bold yellow blooms with deep purple speckles. It grows 36 to 48 inches tall and 9 to 12 inches wide.,
garden-gate:171:p036:text:07,171,36,text,‘Tinos’ Asiatic lily,,‘Tinos’ is a Lilium hybrid with upward-facing creamy white flowers with a yellow center splash and red streaks. It grows 36 to 48 inches tall and 9 to 12 inches wide.,
garden-gate:171:p036:text:08,171,36,text,‘Elodie’ Asiatic lily,,‘Elodie’ is a Lilium hybrid with upward-facing double pale pink blooms and pollen-free flowers. It grows 36 to 48 inches tall and 9 to 12 inches wide.,
garden-gate:171:p036:text:09,171,36,text,‘Secret Kiss’ Asiatic lily,,"‘Secret Kiss’ is a Lilium hybrid with upward-facing deep purple, almost black blooms. It grows 36 to 48 inches tall and 9 to 12 inches wide.",
garden-gate:171:p036:image:01,171,36,image,‘Iowa Rose’ Asiatic lily,,Close-up photo of a rusty rose-pink ‘Iowa Rose’ Asiatic lily with speckled petals.,
garden-gate:171:p036:image:02,171,36,image,‘Graffiti’ Asiatic lily,,Close-up photo of a yellow ‘Graffiti’ Asiatic lily bloom with deep purple speckles.,
garden-gate:171:p036:image:03,171,36,image,‘Tinos’ Asiatic lily,,Close-up photo of creamy white ‘Tinos’ Asiatic lily flowers with yellow centers and red streaks.,
garden-gate:171:p037:image:01,171,37,image,‘Orange Pixie’ Asiatic lily,,Photo of compact orange ‘Orange Pixie’ Asiatic lilies blooming in a mixed planting.,
garden-gate:171:p037:image:02,171,37,image,‘Karen North’ Asiatic lily,,"Close-up photo of a downward-facing orange ‘Karen North’ Asiatic lily with recurved, speckled petals.",
garden-gate:171:p037:image:03,171,37,image,‘Elodie’ Asiatic lily,,Close-up photo of pale pink double ‘Elodie’ Asiatic lilies with pollen-free blooms.,
garden-gate:171:p037:image:04,171,37,image,‘Secret Kiss’ Asiatic lily,,"Close-up photo of deep purple, almost black ‘Secret Kiss’ Asiatic lilies with orange stamens.",
garden-gate:171:p038:text:01,171,38,text,Grow Gorgeous Asiatic Lilies,Sherri Ribbey,Great-looking lilies start with good bulbs like those in photo 2. Look for the biggest bulb you can get so that it takes off and blooms the first season. Small bulbs may not flower right away; they need time to build up energy.,
garden-gate:171:p038:text:02,171,38,text,Grow Gorgeous Asiatic Lilies,Sherri Ribbey,"Asiatic lilies grow from a concentric bulb, which means the scales are arranged in layers around a vertical stem, kind of like an onion. You can see in the photo at right how plants form roots above and below the bulb. The basal roots below the bulb help anchor the plant while stem roots above it help stabilize it and gather nutrients.",
garden-gate:171:p038:text:03,171,38,text,Grow Gorgeous Asiatic Lilies: Where to plant,Sherri Ribbey,"Asiatic lilies grow best in well-drained soil. Avoid spots with heavy clay because at worst, bulbs will rot, and at best, they may not multiply well. Full sun will give you the most flowers, but you can even tuck them into sunny pockets between tree canopies, where they can add a nice splash of color like the orange flowers in photo 3.",
garden-gate:171:p038:text:04,171,38,text,Grow Gorgeous Asiatic Lilies: When to plant,Sherri Ribbey,You can plant Asiatic lilies in spring or fall. Plant the ones you buy in nursery pots at the same level they are growing there. Bare-root bulbs are another matter: most gardeners plant them in fall a few weeks before the first hard frost. But Niels plants in spring because he’s found that the bulbs don’t root as well in his Washington garden’s wet winter soil.,
garden-gate:171:p038:text:05,171,38,text,Grow Gorgeous Asiatic Lilies: How to plant,Sherri Ribbey,"To plant bulbs, dig a hole three to four times the length of the bulb, about 4 to 6 inches deep, to encourage stem roots to form. This helps keep the bulb cool, so warmer soil temperatures encourage disease. Space bulbs 6 to 10 inches apart to allow room for good air circulation, which helps prevent foliar disease. Asiatic lilies are drought tolerant but need to be watered during dry spells the first year to help them get established. Adding an inch or two of organic mulch after you plant conserves moisture and prevents frost heave.",
garden-gate:171:p038:text:06,171,38,text,Grow Gorgeous Asiatic Lilies: To feed or not to feed,Sherri Ribbey,"Feeding Asiatic lilies isn’t usually necessary. If the foliage is pale and lacking vigor, top dress around the stems with a shovelful of compost. Or sprinkle a slow-release plant food for bulbs or flowering perennials into the soil in spring. Don’t overfeed, though; too much food can cause fusarium rot.",
garden-gate:171:p038:text:07,171,38,text,Grow Gorgeous Asiatic Lilies: Deadheading how-to,Sherri Ribbey,"As the flowers of Asiatic lilies fade, the petals fall off, leaving just a cluster of green seedpods. It’s a good idea to remove them to help the bulb conserve energy. Cut right below the seedpods, leaving as much foliage as possible to gather energy for next year’s show. Once the whole plant has turned yellow, you can cut the faded foliage back to the ground.",
garden-gate:171:p038:image:01,171,38,image,Grow Gorgeous Asiatic Lilies,,"Annotated Asiatic lily bulb image showing stem roots, basal roots and the small offset that can become a blooming-size plant in 2 to 3 years.",
garden-gate:171:p038:image:02,171,38,image,Grow Gorgeous Asiatic Lilies,,"Photo of healthy bare-root Asiatic lily bulbs in a wooden tray, used to illustrate buying firm bulbs without soft spots.",
garden-gate:171:p039:text:01,171,39,text,Grow Gorgeous Asiatic Lilies: Troubleshooting,Sherri Ribbey,"Unfortunately, deer and rabbits find lilies attractive too. Repellant sprays and fencing or caging are the best ways to keep them from eating stems and buds. Check out a few lily-specific problems you might encounter in Lily Troubles.",
garden-gate:171:p039:text:02,171,39,text,Grow Gorgeous Asiatic Lilies: Division helps,Sherri Ribbey,"It’s easy to get more of the Asiatic lilies you love. In fact, this vigorous group tends to suffer from overcrowding more than other lily types. This results in less vigorous growth with fewer flowers. Divide clumps every 3 to 4 years to keep them growing strong.",
garden-gate:171:p039:text:03,171,39,text,Grow Gorgeous Asiatic Lilies: Dividing bulbs,Sherri Ribbey,"To divide, after the foliage has yellowed in late summer or fall, cut the stems down and use a garden fork to dig the bulbs out of the ground. You’ll find a mix of large, small and tiny bulbs all held together by soil and roots. Pull away large offsets, the bulbs that form right next to the mother bulb, and replant them 6 to 10 inches apart. Leave smaller ones, like the one in the photo above left, in place to grow a bit larger.",
garden-gate:171:p039:text:04,171,39,text,Grow Gorgeous Asiatic Lilies: Babying bulbils,Sherri Ribbey,"Because Asiatic lilies are so great at multiplying, you’ll probably find clusters of tiny bulbs attached to the stem above the mother bulb underground or just above soil level. These are bulbils. Asiatic lilies produce a lot of them. Grasslike foliage at the base of a lily stem lets you know they’ve formed. When you’re dividing the larger bulbs, go ahead and replant the small bulbils too. They’ll bloom in a few years. Sometimes you’ll also find tiny black bulbils growing along the stems at leaf joints. You can remove and plant these in nursery pots in late summer, but they’re more sensitive and take a bit more babying than bulbets to flower.",
garden-gate:171:p039:text:05,171,39,text,Lily Troubles: Scarlet lily leaf beetle,,"If you notice holes in the foliage and flowers, scarlet lily leaf beetle may be to blame. Adults are easy to see if you want to hand pick and drop them in soapy water. You can also spray leaves thoroughly with neem oil in early morning or late evening to avoid leaf burn. It’s most effective on eggs and the sluglike larvae.",
garden-gate:171:p039:text:06,171,39,text,Lily Troubles: Mosaic virus,,"Look for streaked flowers and distorted foliage caused by virus-infected aphids feeding on your plants. There’s no cure, so keep an eye out for symptoms early in the season and remove plants that are infected. Tiger lilies, L. lancifolium, are common targets of the virus. Grow this species at least 100 feet away from your other lilies to keep it from spreading.",
garden-gate:171:p039:text:07,171,39,text,Lily Troubles: Fusarium rot,,"This fungal disease causes the basal plate and roots to rot and is most common in USDA zones 8 and warmer. Above ground, the plant doesn’t bloom, foliage yellows early and growth is stunted. There’s no cure, and this fungus sticks around in the soil for years. So once fusarium rot shows up, don’t plant any bulbs in that area again. To help prevent it, fertilize only sparingly and make sure bulbs have good drainage.",
garden-gate:171:p039:image:01,171,39,image,Grow Gorgeous Asiatic Lilies,,Photo of red-orange Asiatic lilies growing in a part-shade woodland border beside a stone path.,
garden-gate:171:p039:image:02,171,39,image,Lily Troubles: Scarlet lily leaf beetle,,Close-up photo of a scarlet lily leaf beetle on a green leaf used in the lily pest sidebar.,
garden-gate:171:p040:text:01,171,40,text,Astilbe,,"Astilbe is one of those go-to perennials that brings so much to the garden. Its distinctive blooms range from bright and bold to soothing pastels, and they last for weeks—even months when you have the right combination of astilbes. The ferny, pest- and disease-free foliage provides great texture for your shade garden, and deer and rabbits usually give it a pass. Astilbe can even grow in full sun if you have a spot with plenty of moisture.",
garden-gate:171:p040:text:02,171,40,text,Astilbe,,"Astilbe spp. and hybrids include Chinese astilbe, Japanese astilbe and star astilbe, with blooms in pink, white, red, peach, cream or lavender plumes from late spring to fall. They like moist, well-drained soil and can tolerate full sun to full shade. Keep them watered and they will reward you with long-lasting color in the shade garden.",
garden-gate:171:p040:image:01,171,40,image,Astilbe,,Large shade-garden photo showing the astilbe border and the lush planting texture used on the opener spread.,
garden-gate:171:p041:text:01,171,41,text,Astilbe tip,,"For lots of these pretty plumes, water astilbe regularly or site it where the soil stays consistently moist. Then you can grow other moisture-loving companions, such as queen of the prairie.",
garden-gate:171:p041:image:01,171,41,image,Astilbe,,Tall border photo of astilbe with the white caption box describing moisture-loving companions.,
garden-gate:171:p042:text:01,171,42,text,Grow Gorgeous Astilbe,,"Keeping your border filled with color can be a challenge, but when you grow astilbe it’s a snap. These beautiful blooms last 3 to 4 weeks, and when you grow a mix of astilbe with a range of bloom times, you can keep borders colorful for 2 to 3 months. Start the season in late spring with early bloomers, such as pale pink ‘Europa’ Japanese astilbe or medium pink ‘Flamingo’ star astilbe. After that, mid- to late-summer varieties like hybrid ‘Maggie Daley’ take over. The combination of upright flower stems, tidy mounds and deeply dissected leaves makes astilbe an excellent companion in almost any situation.",
garden-gate:171:p042:image:01,171,42,image,Grow Gorgeous Astilbe,,Large astilbe border photo with pink plumes and layered shade plantings.,
garden-gate:171:p043:text:01,171,43,text,Caring for Astilbe,,"Water, water, water. Astilbe doesn’t do well with dry soil. When the roots dry out, the leaves get brown edges and can even die back to the ground. Grow plants in a spot that gets regular water or site them near a natural water feature. Is deadheading necessary? Some gardeners prefer to cut the blooms off once the color fades and enjoy the foliage as a ground cover for the rest of the season. Get more astilbe by division in spring when new growth is poking through the soil. Each section should have at least three growth points.",
garden-gate:171:p043:image:01,171,43,image,Caring for Astilbe,,Astilbe and companion border photo used with the care tips sidebar.,
garden-gate:171:p044:image:01,171,44,image,Astilbe,,Large astilbe garden photo showing 'Snowdrift' and 'Red Sentinel' in the shade border.,
garden-gate:171:p045:text:01,171,45,text,Brighten Shade,,"When you want to kick your shade garden design up a notch, astilbe is a great solution. ‘Red Sentinel’ and ‘Snowdrift’ both grow to about 2 feet tall and wide — big enough to make a statement but small enough that they still work well near the front of a border. You can see the wonderful contrast in texture between the lacy astilbe foliage and the broad hosta nearby. White flowers like those of ‘Snowdrift’ practically glow in deeper shade under the trees, drawing visitors along the path to explore more of the garden.",
garden-gate:171:p045:image:01,171,45,image,Brighten Shade,,Astilbe border photo showing 'Red Sentinel' and 'Snowdrift' brightening a deeper shade planting.,
garden-gate:171:p046:text:01,171,46,text,More Gorgeous Astilbe,,"Astilbe’s range of flower colors and season-extending help are just the beginning of its versatility and charm. When you want colorful height for a border, you might not think about astilbe, as most grow in the 18- to 30-inch range. But there are a few taller varieties that make great border additions. ‘Superba’ Chinese astilbe can grow up to 4 feet tall and provides beautiful back-of-the-border interest. Looking for even more height? Try Appalachian false goat’s beard, which despite its common name is an astilbe native to North America.",
garden-gate:171:p046:image:01,171,46,image,More Gorgeous Astilbe,,Large border photo showing taller astilbe varieties and companion plantings in a moist garden bed.,
garden-gate:171:p047:text:01,171,47,text,Astilbe bouquet tip,,"Cut a few astilbe blooms to enjoy in your summer bouquets. For the longest vase life, snip the stems when half to two-thirds of the individual flowers are open and get them in water right away.",
garden-gate:171:p047:image:01,171,47,image,Astilbe bouquet tip,,Cut flower photo of astilbe stems used as bouquet inspiration.,
garden-gate:171:p048:image:01,171,48,image,Peppers,,Full opener collage of peppers and garden scenes used for the pepper feature title page.,
garden-gate:171:p049:text:01,171,49,text,Peppers,Niki Jabbour,"It doesn’t matter if you prefer the sweet crunch of a bell pepper or the fiery heat of a habanero; growing your own peppers is easy and rewarding. Sweet peppers have little to no heat and ripen through a range of colors, while hot peppers can run from the mildly spicy poblano to the five-alarm fire of a Carolina Reaper. Peppers are heat- and sun-loving vegetables that need a long growing season, so they are typically grown from seeds started indoors or purchased as transplants in late spring.",
garden-gate:171:p049:text:02,171,49,text,Scoville scale,,"The Scoville scale measures the hotness of a pepper in Scoville Heat Units. Capsaicin is the compound in peppers that produces a burning sensation. Knowing where a pepper ranks on the scale, from 0 for sweet bell peppers to 1,500,000+ for Carolina Reaper, helps you choose ones that are best for your heat tolerance.",
garden-gate:171:p049:image:01,171,49,image,Scoville scale,,Scoville scale infographic showing heat levels from bell pepper to Carolina Reaper.,
