id,issue,page,type,title,author,content,asset_ref
garden-gate:185:p049:text:05,185,49,text,Epimedium,Sherri Ribbey,"Shade gardens can feel a little monotonous if there's not much variety, but epimedium's multiseason performance changes all that. In spring, wiry stems begin to unfurl into whimsical epimedium blooms, along with small, often colorful new leaves that brighten up the almost empty border. Flowers bloom just once, and Karen says that they'll last for up to two weeks if the weather stays cool. Blooms range in size from 1/4 to 2 inches in diameter, so you'll need a good-sized clump to see them from a distance. Its early bloom time bridges the gap between late winter's crocus and hellebores to later spring's bleeding heart and columbine. Individual stems form loose racemes that have just a few blooms to as many as 30, as with 'Pink Champagne'.",
garden-gate:185:p049:text:06,185,49,text,Epimedium,Sherri Ribbey,Bleeding heart Lamprocapnos spectabilis Columbine Aquilegia spp. and hybrids Crocus Crocus spp. and hybrids Garden mum Chrysanthemum hybrid Hellebore Helleborus spp. and hybrids,
garden-gate:185:p049:image:01,185,49,image,Epimedium,Sherri Ribbey,Photo of E. rubrum epimedium foliage with red spring tint maturing toward bright green.,
garden-gate:185:p049:image:02,185,49,image,Epimedium,Sherri Ribbey,Photo of E. rubrum epimedium foliage turning burnt orange-red for fall color.,
garden-gate:185:p050:text:01,185,50,text,Epimedium,Sherri Ribbey,Low-growing mats of epimedium foliage help keep weeds down under this tree and provide front-of-the-border interest along the path.,
garden-gate:185:p050:text:02,185,50,text,Epimedium,Sherri Ribbey,One of the great things about epimedium is that you can plant it and not worry about it. The flowers and foliage will provide subtle but reliable points of interest in shade all year.,
garden-gate:185:p050:text:03,185,50,text,Epimedium,Sherri Ribbey,"Epimedium has either a clump-forming or spreading habit. Some can thrive under a big, shallow-rooted tree, such as a Norway maple, and make a lush ground cover. If you're looking for the kind of coverage you see in photo 5, Karen recommends 'Sulphureum', 'Frohnleiten' or 'Thunderbolt'. They spread by runners about 4 to 8 inches per year, eventually growing into broad pools of colorful flowers and foliage. Clump-forming types grow a bit wider than they are tall, forming a dense mound that ranges in size from 10 to 18 inches wide.",
garden-gate:185:p050:text:04,185,50,text,Epimedium,Sherri Ribbey,"The tapestry of foliage in photo 6 is just as vibrant and interesting as one filled with flowers. In summer, the showy hosta and bright 'Variegatum' bishop's weed strut their stuff while epimedium takes on a supporting role. It's a low-key companion that won't elbow other plants out of the border, but you can count on it to grab the limelight in other seasons. Heart-shaped leaves are most common and echo the shape of the hosta foliage, creating a laid-back mood for this shady border. For a little more drama, try lance-shaped evergreen varieties with toothed or spiny edges.",
garden-gate:185:p050:text:05,185,50,text,Epimedium,Sherri Ribbey,"Growing epimedium under bright shade like this spot at right or with an hour or two of sun per day encourages plants to produce more flowers and brighter, more intense foliage colors.",
garden-gate:185:p050:text:06,185,50,text,Epimedium,Sherri Ribbey,Bishop's weed Aegopodium podagraria Hosta Hosta spp. and hybrids Norway maple Acer platanoides,
garden-gate:185:p050:image:01,185,50,image,Epimedium,Sherri Ribbey,Photo of low-growing mats of epimedium foliage used as a weed-suppressing ground cover under a tree.,
garden-gate:185:p051:text:01,185,51,text,Epimedium,Sherri Ribbey,Green summer foliage fills the border with cool color and creates a quiet backdrop so other plants can shine.,
garden-gate:185:p051:image:01,185,51,image,Epimedium,Sherri Ribbey,"Photo of a shady border with hosta, 'Variegatum' bishop's weed and epimedium foliage as a companion planting.",
garden-gate:185:p052:text:01,185,52,text,Epimedium,Sherri Ribbey,"'Pink Champagne' Epimedium hybrid Soft pink-spurred flower with a raspberry pink cup-shaped center in mid- to late spring; elongated evergreen leaves are speckled purple in spring; clumping; 18 to 24 in. tall, 24 to 36 in. wide; cold hardy in USDA zones 5 to 8",
garden-gate:185:p052:text:02,185,52,text,Epimedium,Sherri Ribbey,"'Domino' E. hybrid Ivory-spurred flower with a maroon center cup in spring; elongated, spiny evergreen leaves have purple splashes in spring; clumping; 18 to 24 in. tall, 24 to 36 in. wide; cold hardy in USDA zones 5 to 8",
garden-gate:185:p052:text:03,185,52,text,Epimedium,Sherri Ribbey,"'Sandy Claws' E. wushanense Cream-spurred flower with a yellow cup-shaped center in early spring; elongated, spiny evergreen leaves are deep maroon in spring; spreading; 12 to 16 in. tall, spreading; cold hardy in USDA zones 5 to 8",
garden-gate:185:p052:text:04,185,52,text,Epimedium,Sherri Ribbey,"'Cranberry Dancer' E. hybrid Cranberry red and yellow-spurred flower with a red center in mid- to late spring; serrated evergreen leaves have a bronzy overlay in spring; clumping; 18 to 24 in. tall, 24 to 36 in. wide; cold hardy in USDA zones 5 to 8",
garden-gate:185:p052:text:05,185,52,text,Epimedium,Sherri Ribbey,"Though not as widely known as shade classics such as hosta and impatiens, epimedium deserves more attention. It's tougher than those charming little blooms might suggest and has a range of interesting flower and foliage colors, sizes and shapes. Although with new varieties coming to the market every year, there's likely to be a wider selection than ever at your local garden center, you'll still find even more options through mail-order nurseries.",
garden-gate:185:p052:text:06,185,52,text,Epimedium,Sherri Ribbey,"Older varieties and species tend to have small blooms that sit below the leaves, where they're harder to see. In recent years plant breeders have been working to develop eye-catching colors and larger, longer-lasting blooms that sit high above the foliage. Check out the gallery at right for a selection of epimediums that will look great in your shade garden.",
garden-gate:185:p052:text:07,185,52,text,Epimedium,Sherri Ribbey,"'Orange Queen' E. x warleyense (also sold as 'Orangekönigin') Unusual orange flowers in early spring; heartshaped evergreen leaves blush red in spring; spreading; 8 to 10 in. tall, spreading; cold hardy in USDA zones 5 to 9",
garden-gate:185:p052:text:08,185,52,text,Epimedium,Sherri Ribbey,"'Sulphureum' E. x versicolor Pale yellow flower center with short sepals and spurs in early spring; heart-shaped semievergreen foliage is tinted red in spring and fall; spreading; 8 to 10 in. tall, spreading; cold hardy in USDA zones 5 to 9",
garden-gate:185:p052:text:09,185,52,text,Epimedium,Sherri Ribbey,"'Dark Beauty' E. grandiflorum White long-spurred flower with rose sepals and center in early spring; heart-shaped deep purple deciduous leaves in spring; clumping; 10 to 12 in. tall, 10 to 18 in. wide; cold hardy in USDA zones 5 to 8",
garden-gate:185:p052:text:10,185,52,text,Epimedium,Sherri Ribbey,'Purple Prince' E. grandiflorum has purple-spurred flowers with white tips and a purple center in mid- to late spring. Its heart-shaped deciduous leaves are dusky purple in spring; clumping; 12 to 18 inches tall and 9 to 18 inches wide; cold hardy in USDA zones 5 to 8.,
garden-gate:185:p052:image:01,185,52,image,Epimedium,Sherri Ribbey,"Epimedium gallery image showing selected varieties such as 'Pink Champagne', 'Domino', 'Sandy Claws' and 'Cranberry Dancer'.",
garden-gate:185:p053:image:01,185,53,image,Epimedium,Sherri Ribbey,Epimedium variety photo showing a plant with pale spurred blooms and green foliage.,
garden-gate:185:p053:image:02,185,53,image,Epimedium,Sherri Ribbey,Epimedium variety photo showing cream flowers with long spurs and maroon spring foliage.,
garden-gate:185:p053:image:03,185,53,image,Epimedium,Sherri Ribbey,Epimedium variety photo showing coppery red flowers above green foliage.,
garden-gate:185:p053:image:04,185,53,image,Epimedium,Sherri Ribbey,Epimedium variety photo showing orange or yellow flowers on wiry stems.,
garden-gate:185:p053:image:05,185,53,image,Epimedium,Sherri Ribbey,Epimedium variety photo showing purple spurred flowers and colorful spring leaves.,
garden-gate:185:p054:text:01,185,54,text,Epimedium,Sherri Ribbey,"Cut back old foliage before the delicate flower stems emerge and you can shear at ground level. But if stems are starting to poke through, as they are here, grab handfuls of the dry stems and cut a few inches above the ground with pruners so you don't accidentally cut off the blooms.",
garden-gate:185:p054:text:02,185,54,text,Epimedium,Sherri Ribbey,"There's no real need to fertilize epimedium growing in organic rich soil. In fact, Karen warns that chemical fertilizers easily burn the foliage -she's seen growers lose whole crops after a chemical feed. In less-than-ideal growing conditions, an annual application of organic mulch will gradually break down, feeding both the soil and the plants. The only other thing this tough little plant needs to keep it looking good is an early spring cleanup. See how to do this in photo 7.",
garden-gate:185:p054:text:03,185,54,text,Epimedium,Sherri Ribbey,"The ideal spot for epimedium is under the high canopy of a mature tree or at the edge of a border that gets morning sun or dappled shade. It thrives in well-drained soil with lots of organic matter and a pH that is more alkaline than acid, though some species and hybrids tolerate acid soil. Avoid full sun, which can scorch the foliage, and wet soil, which can cause the crown to rot. Because epimedium is slow to take off, do not pair it with quick-growing ground covers that can crowd it out.",
garden-gate:185:p054:image:01,185,54,image,Epimedium,Sherri Ribbey,Photo showing how to cut back old epimedium foliage above emerging spring growth without damaging flower stems.,
garden-gate:185:p054:image:02,185,54,image,Epimedium,Sherri Ribbey,Close-up epimedium cleanup photo showing new spring growth among last year's stems.,
garden-gate:185:p055:text:01,185,55,text,Epimedium,Sherri Ribbey,"Many other shade plants struggle in dry shade, but epimedium tolerates it quite well. It may take a bit longer to reach mature size or be a little less flowery there. Water regularly for the first year or so to get new plants off to a good start; afterward, plants only need a thorough soaking during long dry spells. Species from Europe and the Mediterranean, such as E. alpinum, E. pinnatum and their progeny, tend to be more drought tolerant than those from Asia.",
garden-gate:185:p055:text:02,185,55,text,Epimedium,Sherri Ribbey,Dense roots can be hard to divide with your hands and hard to see unless you spray the soil off of the clump with the hose.,
garden-gate:185:p055:text:03,185,55,text,Epimedium,Sherri Ribbey,Spreading rhizomes like this evergreen species are easy to divide - even when the plant is still in the ground. Just use a spade to slice through the soil and rhizomes.,
garden-gate:185:p055:text:04,185,55,text,Epimedium,Sherri Ribbey,Epimediums vary in how densely their rhizomes pack together. This one's slightly elongated rhizomes make division a little easier.,
garden-gate:185:p055:text:05,185,55,text,Epimedium,Sherri Ribbey,"Spring is the best time to divide, while new growth is just emerging. That way you won't break the brittle stems. You can also divide in fall right up until the first frost, and divisions will still have a chance to root in before the soil freezes. Division isn't necessary to keep epimedium vigorous, but it's an easy way to get more of your favorite variety to spread around the garden or share with friends.",
garden-gate:185:p055:text:06,185,55,text,Epimedium,Sherri Ribbey,"Epimedium can reseed but not vigorously, and because plants are slow growing you have plenty of time to notice seedlings and then decide whether you want to pull or keep them. It takes three to four years before blooming starts, and there's no guarantee that it will look like the parent plant.",
garden-gate:185:p055:text:07,185,55,text,Epimedium,Sherri Ribbey,"Karen Perkins notes that epimedium rhizomes vary widely by species and variety. Clump-forming types grow very slowly and can form a dense woody knot that may need a pruning saw to separate. Other clump-formers have distinct rhizomes that are not elongated enough to spread much, so they can be sliced through or pulled apart to divide.",
garden-gate:185:p055:text:08,185,55,text,Epimedium,Sherri Ribbey,"Spreading rhizomes have a looser structure, so it's easy to dig up a part of the plant. Then use pruners to cut off a few new divisions. Even small pieces, like the ones in photo 10, will grow fine. Karen suggests removing a third of the foliage to help prevent too much water loss through transpiration when you're dividing in late summer or fall.",
garden-gate:185:p055:text:09,185,55,text,Epimedium,Sherri Ribbey,"Replant new divisions at the same depth they were growing, water them well and you'll have more epimedium flowering in your garden the following spring!",
garden-gate:185:p055:text:10,185,55,text,Epimedium,Sherri Ribbey,"Sherri has long been an epimedium fan. When she finally got her hands on a long-coveted 'Sandy Claws' last year, she learned the hard way that the leaf spines are indeed sharp!",
garden-gate:185:p055:image:01,185,55,image,Epimedium,Sherri Ribbey,Photo sequence showing dense epimedium rhizomes being divided after soil is washed from the clump.,
garden-gate:185:p055:image:02,185,55,image,Epimedium,Sherri Ribbey,Close-up of spreading epimedium rhizomes that can be sliced with a spade and replanted.,
garden-gate:185:p056:text:01,185,56,text,Regional Pest Roundup,Sherri Ribbey,We asked four experts which pests we should be watching for next year. Here's what they told us.,
garden-gate:185:p056:text:02,185,56,text,Regional Pest Roundup,Sherri Ribbey,"Stepping into the garden and discovering that the plants you've lovingly nurtured are now looking ragged, or even stripped bare, is incredibly frustrating. Voracious insect pests can quickly unravel your hard work and shatter your garden dreams. Finding the culprit is the first step to getting your garden back on track. While many pests are widespread, I talked with experts from various regions to find out which ones were causing the most trouble in their areas and what you can do about them. One thing they all agreed on: Tackling pest problems with integrated pest management (IPM) is easier on the environment and helps prevent pesticide resistance.",
garden-gate:185:p056:text:03,185,56,text,Regional Pest Roundup,Sherri Ribbey,"This decision-making approach for pest control starts with low-environmental-impact strategies first, then steps up the strength of the response if necessary. For example, when you notice damage, use an insect identification app or check your county extension resources to pinpoint the culprit. Then decide how much damage you can tolerate. If you're willing to wait it out, many pest problems fizzle as the moisture or temperatures change, and most plants will bounce back with new growth in just a few weeks.",
garden-gate:185:p056:text:04,185,56,text,Regional Pest Roundup,Sherri Ribbey,"If you find that a problem returns every year, the next level of prevention could include cultural practices, such as growing resistant varieties, rotating crops or using row cover or landscape fabric to prevent pests from laying eggs. If all else fails, the final step might be a targeted chemical control, whether it's organic or synthetic. The idea is to be strategic and only do the minimum necessary to deal with the most damaging pests in your garden.",
garden-gate:185:p056:text:05,185,56,text,Regional Pest Roundup,Sherri Ribbey,Sherri has been battling Japanese beetles in her Midwest garden for years - they're especially fond of the rose of Sharon and roses. Handpicking them and dropping them in soapy water helps.,
garden-gate:185:p057:text:01,185,57,text,Regional Pest Roundup,Sherri Ribbey,"Pacific Northwest Mountain ranges create diverse growing environments here, with one side having fertile soil and regular winter rainfall, while the other is dry and arid.",
garden-gate:185:p057:text:02,185,57,text,Regional Pest Roundup,Sherri Ribbey,These red-brown ⅝-inch-long insects with long or short cerci (the pincerlike appendage in back) are most active in spring through fall and have one or two generations per year.,
garden-gate:185:p057:text:03,185,57,text,Regional Pest Roundup,Sherri Ribbey,Slender green-bronze ⅜-inch-long flathead beetles are most active in early summer and produce one generation of 3/4- to 1-inch-long cream larvae per year.,
garden-gate:185:p057:text:04,185,57,text,Regional Pest Roundup,Sherri Ribbey,"Shiny green and bronze, this 1/3- to 1/2-inch-long beetle is most active in early to midsummer and produces one generation of C-shaped ⅛-inchlong white grubs per year.",
garden-gate:185:p057:text:05,185,57,text,Regional Pest Roundup,Sherri Ribbey,"What it eats Though earwigs eat aphids and other insects, they also feed on seedlings, flowers, foliage, soft fruit and vegetables. Fast moving with a big tail-end pincer, this insect also has the startle factor when it darts out from under foliage or a container. Damage Earwigs are most active at night, chewing holes in fruit, flowers and leaves. This voracious pest can decimate entire plants or a row of seedlings in a single feeding, then hides during the day. IPM tips Professor Sanchez finds this homemade trap helpful in reducing earwig damage: She fills an empty 16-ounce plastic container about a third full with vegetable oil, adds a little soy sauce and cuts a few 1/2 -inch holes in the lid before putting it back on the container. Then she digs a hole and positions the container flush with the ground. The soy sauce lures earwigs into the trap, where the oil smothers them.",
garden-gate:185:p057:text:06,185,57,text,Regional Pest Roundup,Sherri Ribbey,"What it eats This beetle is a serious problem in the Pacific Northwest, killing birch ( Betula spp. and hybrids) trees of all kinds, especially white-barked types. River birch ( Betula nigra ) seems to be somewhat resistant. Damage Sparse yellow foliage and twig dieback in the upper crown are an early clue that bronze birch borer larvae are burrowing through a tree and disrupting its nutrient flow. The decline can be reversed if you catch it early, but if more than 50 percent of the crown is damaged, it likely can't be saved. Look for small ⅛- to 1/4 -inch D-shaped exit holes in the bark where adults have emerged or zigzag lines on the bark. IPM tips Drought stress makes birch trees especially vulnerable.",
garden-gate:185:p057:text:07,185,57,text,Regional Pest Roundup,Sherri Ribbey,"Keep them growing strong by choosing a planting spot on the north or east side of the house, where it's cooler, watering during dry spells and providing a 2- to 3-inch layer of organic mulch.",
garden-gate:185:p057:text:08,185,57,text,Regional Pest Roundup,Sherri Ribbey,"What it eats Japanese beetles have become common in the Eastern United States and Midwest but are only now making their way into the Pacific Northwest. It eats hundreds of different plants, but rose ( Rosa spp. and hybrids), canna ( Canna spp. and hybrids) and hibiscus ( Hibiscus spp. and hybrids) are some favorites. Damage Metallic-looking adults feed on the flowers and upper surfaces of leaves and skeletonize them. Flower petals have holes or are completely consumed. While the damage looks bad, it doesn't usually kill the plant. Larvae nibble on turfgrass roots below ground, which causes brown patches in the lawn. IPM tips Protect small plants with row cover from June to September when adults are active. You can also pick and drop adults into a bucket of soapy water. Avoid pheromone traps - they attract even more beetles.",
garden-gate:185:p057:text:09,185,57,text,Regional Pest Roundup,Sherri Ribbey,"To create a less hospitable environment for egg laying and young larvae, don't water your lawn in mid- to late summer.",
garden-gate:185:p057:image:01,185,57,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of a European earwig with pincers on a leaf.,
garden-gate:185:p057:image:02,185,57,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of an adult bronze birch borer beetle.,
garden-gate:185:p057:image:03,185,57,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of Japanese beetles feeding on rose flowers.,
garden-gate:185:p058:text:01,185,58,text,Regional Pest Roundup,Sherri Ribbey,"Even with hot, humid summers and winter temperatures that get below 0 degrees F, there are lots of pests to battle in Midwest gardens.",
garden-gate:185:p058:text:02,185,58,text,Regional Pest Roundup,Sherri Ribbey,These 1/2-inch-long yellow-green caterpillars with an orange head do all the damage and are active from spring to early summer. The adult looks like a fly but is actually a wasp.,
garden-gate:185:p058:text:03,185,58,text,Regional Pest Roundup,Sherri Ribbey,"These tiny arachnids measure 1/50 of an inch long and range in color from rusty green to brown, yellow, red or orange with two black spots on their backs. They are most active from spring through summer and produce multiple generations per year.",
garden-gate:185:p058:text:04,185,58,text,Regional Pest Roundup,Sherri Ribbey,"The 1-inch-long adults have brown forewings with black spots and black, white and scarlet hind wings. They're active from spring through fall and produce one generation of black to red nymphs per year.",
garden-gate:185:p058:text:05,185,58,text,Regional Pest Roundup,Sherri Ribbey,"What it eats This pest eats all kinds of roses ( Rosa spp. and hybrids), but it is especially attracted to ramblers. Damage The caterpillar chews and scrapes the upper surface of leaves, creating a windowpane effect. Damage is mostly cosmetic and may diminish flowering, but it won't kill the rose. Professor Broderick noticed that populations were high in recent years but finds that they tend to peak and wane over time. IPM tips Handpick caterpillars early in the season or spray them off with a strong stream of water. Beetles, birds, parasitic wasps and small mammals will feed on the roseslug sawfly. Insecticidal soap can help but must come into contact with the larvae to work. Spray both the upper and lower leaf surfaces in early morning or early evening, when cooler temperatures keep the soap from drying too quickly, so more larvae are affected.",
garden-gate:185:p058:text:06,185,58,text,Regional Pest Roundup,Sherri Ribbey,"What it eats First spotted in Pennsylvania in 2014, this colorful, invasive plant hopper is slowly spreading to other states. It feeds on more than 100 plant species, such as grape vines ( Vitis spp.), hops ( Humulus lupulus ), maple ( Acer spp. and hybrids) and fruit trees, along with a host of ornamental garden plants. Damage Both nymphs and adults use piercing mouthparts to feed, which results in oozing sap, wilting, leaf curling and dieback. They also produce honeydew, which smells bad as it ferments and attracts wasps, ants and bees. The damage doesn't usually kill plants but causes stress that allows other pests or diseases to move in. IPM tips Remove the weedy tree of heaven ( Ailanthus altissima ), as it is a favorite host plant. In fall, look for and remove the distinctive 1-inchlong egg masses, which look like smeared mud on tree trunks.",
garden-gate:185:p058:text:07,185,58,text,Regional Pest Roundup,Sherri Ribbey,"What it eats Two-spotted spider mites are a problem for more than 200 plant species. Damage Adults and nymphs (juveniles that look like the adults but are smaller) use piercing mouthparts to feed on the undersides of leaves, which causes a stippled or mottled look. As populations rise, plants look bronzed or bleached, leaves and flowers become distorted and these spider relatives produce webbing often found on the undersides of the leaves. They thrive in dry growing conditions and temperatures above 90 degrees F. Healthy plants can withstand some mites, but stressed ones may succumb. IPM tips To prevent infestations, use mulch, choose drought-tolerant plants and don't fertilize during a drought. Spraying with water can help dislodge two-spotted spider mites from foliage.",
garden-gate:185:p058:text:08,185,58,text,Regional Pest Roundup,Sherri Ribbey,"Kyle Broderick Associate Extension Educator, Plant Pathology, University of Nebraska, Lincoln",
garden-gate:185:p058:image:01,185,58,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of a rose slug sawfly larva or adult associated with windowpane rose-leaf damage.,
garden-gate:185:p058:image:02,185,58,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of two-spotted spider mites or mite damage on leaves.,
garden-gate:185:p058:image:03,185,58,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of a spotted lanternfly adult with colorful wings.,
garden-gate:185:p059:text:01,185,59,text,Regional Pest Roundup,Sherri Ribbey,The long growing season in the Southeast means lots of flowers and a plentiful harvest - unless pests take over.,
garden-gate:185:p059:text:02,185,59,text,Regional Pest Roundup,Sherri Ribbey,"Eggs laid by the 1-inch brown Brazilian skipper butterfly hatch and grow into this 2-inch-long translucent green caterpillar with an orange head. Both are active in summer, and there are two generations per year.",
garden-gate:185:p059:text:03,185,59,text,Regional Pest Roundup,Sherri Ribbey,"Dark red females grow ⅞ of an inch long and are covered with a white feltlike covering. Active in spring through summer, they produce two to four generations of pink nymphs per year.",
garden-gate:185:p059:text:04,185,59,text,Regional Pest Roundup,Sherri Ribbey,"The tiny ⅛-inch pale green cotton jassid has one dark spot on the back of each wing and moves diagonally, instead of straight ahead like most other insects. It's active in summer, and each year it can produce up to 11 generations of pale green wingless nymphs that look similar to the adults.",
garden-gate:185:p059:text:05,185,59,text,Regional Pest Roundup,Sherri Ribbey,"What it eats Crape myrtle ( Lagerstroemia indica ) is by far the most common host for this invasive pest. Occasionally you'll find it on beautyberry ( Callicarpa americana ), St. John's wort ( Hypericum spp. and hybrids) and boxwood ( Buxus hybrids). Damage Females and nymphs feed on the sap of small branches, twigs of trees and shrubs, and cluster around pruning cuts, causing poor growth, fewer flowers and leaf drop. Stem dieback can occur when populations are high. Bees and wasps are attracted to the scale's honeydew, which can also cause sooty mold to develop. IPM tips Because of its covering, crape myrtle bark scale is a challenge to treat. This is still a relatively new pest, but researchers have found lady beetle larvae to be especially effective predators.",
garden-gate:185:p059:text:06,185,59,text,Regional Pest Roundup,Sherri Ribbey,"What it eats Cannas ( Canna spp. and hybrids) are by far the favorite plant of this butterfly's pesky larvae. It will occasionally feed on Indian arrowroot ( Maranta arundinacea ). Damage The caterpillar secures part of the canna leaf around itself with a silk strand for protection while feeding. Generally, it stays on the same leaf, eating and molting before metamorphosing into a butterfly. Severe infestations can defoliate plants. IPM tips Handpick and squish the larvae to kill them. If you've had problems in the past, avoid growing red-leafed canna varieties and those with red or orange flowers. For large populations, spray Bt ( Bacillus thuringiensis ). The caterpillars have to ingest this for it to be effective, so apply liberally to thoroughly coat the leaf.",
garden-gate:185:p059:text:07,185,59,text,Regional Pest Roundup,Sherri Ribbey,"What it eats Cotton jassid was first identified in Florida in 2024 and moved into Georgia and North Carolina in 2025. Cotton is a top choice for this invasive pest, but so is sunflower ( Helianthus spp. and hybrids), tropical hibiscus ( Hibiscus rosa-sinensis ), okra and eggplant. Damage You're likely to see the damage before noticing the insect, so if your plants have yellowing foliage that eventually turns redbrown, check the undersides of the leaves, especially around the third to fifth leaves from the terminal (the leaf at the end of the stem), for insects. Both nymphs and adults feed on sap. IPM tips Researchers are still looking for solutions. Spiders, lady beetles, ants and green lacewings are possible predators. If you find cotton jassid in your garden, contact your local extension agency.",
garden-gate:185:p059:image:01,185,59,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of crape myrtle bark scale on stems.,
garden-gate:185:p059:image:02,185,59,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of a larger canna leafroller caterpillar or its rolled canna leaf shelter.,
garden-gate:185:p059:image:03,185,59,image,Regional Pest Roundup,Sherri Ribbey,"Pest portrait of cotton jassid, a pale green leafhopper pest of hibiscus, okra, eggplant and cotton.",
garden-gate:185:p060:text:01,185,60,text,Regional Pest Roundup,Sherri Ribbey,"Snow-covered winters and warm, humid summers create the ideal growing conditions for plants and pests.",
garden-gate:185:p060:text:02,185,60,text,Regional Pest Roundup,Sherri Ribbey,This 1/3-inch-long green-yellow plant bug has four black strips and is most active in late spring to early summer. The nymphs are bright red to orange with black spots on the abdomen.,
garden-gate:185:p060:text:03,185,60,text,Regional Pest Roundup,Sherri Ribbey,"You're more likely to see the ""bags,"" or cases, than the gray caterpillars with dark splotches inside them. The bags start small and get larger as the caterpillar grows and adds more foliage pieces. Bagworms are active in spring through summer, producing one generation per year.",
garden-gate:185:p060:text:04,185,60,text,Regional Pest Roundup,Sherri Ribbey,The small gray 1/8-inch-long flies have a yellow head and produce two generations of cream 5/16-inchlong larvae each year. They're most active in spring and fall.,
garden-gate:185:p060:text:05,185,60,text,Regional Pest Roundup,Sherri Ribbey,"Favorite plant The four-lined plant bug is a pest of more than 250 plant species but seems especially fond of plants in the mint family. Damage Both adults and nymphs use piercing mouthparts to feed on foliage. This causes black or brown spots that are often confused with fungal disease. In small numbers, four-lined plant bug feeding only makes the plants look bad. But with a big population, entire leaves can curl up and fall off. New growth may be deformed. IPM tips Insecticidal soap can get rid of nymphs. Handpick the larger adults. Dr. Legrand recommends holding a container of soapy water under infested foliage and tapping the plant so these fastmoving insects fall in and drown. Look closely at leaf stems for 2- to 3-inch-long scarring where females have made small slits to lay eggs. Remove these leaves and put them in the trash to prevent the next generation from developing.",
garden-gate:185:p060:text:06,185,60,text,Regional Pest Roundup,Sherri Ribbey,"Favorite plant Ornamental allium ( Allium spp. and hybrids), chives, garlic and leeks are beginning to be attacked by this new invasive pest in Northeast gardens. Damage In spring and fall, females lay eggs on the tips of allium leaves. The spring larvae tunnel through the leaves and leaf sheaths, causing disfigured foliage and creating openings for fungi and bacteria. In fall the larvae overwinter. IPM tips Insect netting or row cover can help prevent adults from laying eggs in spring. Keep an eye out for rows of white spots (the injury caused by egg laying) descending from leaf tips near the ends of the leaves, and remove any that you find. Rotate crops and clean up the garden in fall so larvae don't have a place to overwinter.",
garden-gate:185:p060:text:07,185,60,text,Regional Pest Roundup,Sherri Ribbey,"Favorite plant Bagworms are attracted to a wide range of conifers, including arborvitae ( Thuja occidentalis ), juniper ( Juniperus spp. and hybrids) and spruce ( Picea abies ). They'll also feed on deciduous trees, such as sycamore ( Platanus occidentalis ), honey locust ( Gleditsia triacanthos f. inermis ) and linden ( Tilia spp.). Damage Bagworm larvae eat the needles and foliage of their host tree. Though the damage is light at first, as the larvae grow they cause serious defoliation, which can be especially hard on evergreens. IPM tips Keep an eye out for the distinctive bags the larvae create from silk and bits of foliage from the host plant. Pull or cut them off and send them away in the trash. For larger trees or infestations, spray Bt when young bagworms emerge in late spring to early summer.",
garden-gate:185:p060:image:01,185,60,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of four-lined plant bug on foliage.,
garden-gate:185:p060:image:02,185,60,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of bagworm case on evergreen foliage.,
garden-gate:185:p060:image:03,185,60,image,Regional Pest Roundup,Sherri Ribbey,Pest portrait of allium leaf miner damage or adult fly on onion-family plants.,
garden-gate:185:p061:text:01,185,61,text,Regional Pest Roundup,Sherri Ribbey,"A 2005 study at the University of Illinois found that bagworm-infested shrubs surrounded by flowering plants had 71 percent higher rates of parasitism on the bagworms than shrubs that didn't have flowers nearby. And while it's true that you can buy some predatory insect species, growing flowers whose pollen and nectar feed beneficial insects, such as lady beetles, hoverflies or predatory wasps, is a more reliable (and easier!) way to bring them in. For example, if your peonies attract adult tiphia wasps, they'll lay eggs on nearby adult Japanese and Oriental beetles. And the larvae of hoverflies and lady beetles are voracious predators of aphids, plant hoppers, caterpillars and other pests. Follow these tips and grow the plants at right to make your garden more attractive to beneficial insects.",
garden-gate:185:p061:text:02,185,61,text,Regional Pest Roundup,Sherri Ribbey,"Dill Anethum graveolens Tender perennial; airy yellow flowers on top of long stems from summer to early fall; full sun; 3 to 5 ft. tall, 2 to 3 ft. wide; cold hardy in USDA zones 7 to 11 Attractive to lady beetles, lacewings, ichneumon wasp",
garden-gate:185:p061:text:03,185,61,text,Regional Pest Roundup,Sherri Ribbey,"Goldenrod Solidago spp. and hybrids Perennial; plumes, spikes or long arching stems covered in small individual flowers from late summer to fall; full sun to part shade; 1 to 6 ft. tall, 2 to 3 ft. wide; cold hardy in USDA zones 3 to 9 Attractive to hoverflies, leatherwing soldier beetle",
